x,y
0.251196974422783,-131.229527150812
2.77402067440562,-17.6334604460812
3.71675767214037,-7.11646167583544
2.59090946149081,-20.9100346861598
-1.11664060805924,-225.989644272507
-1.63987080683,-251.262117645981
1.17528665810823,-70.7713145566834
4.70059775724076,-2.71420264895891
1.05509810615331,-77.4644241601024
4.03084774618037,-5.20974977888349
-0.445456875255331,-182.812600984292
3.31773735792376,-10.5206189836421
3.91232719039544,-5.89463755413802
-1.83243421046063,-258.611153942796
-0.893167042173445,-212.856249393078
-1.18312619999051,-229.628195426911
3.80943050584756,-6.48249928636632
1.77469566464424,-43.4636617316568
0.418541717110202,-119.068455904424
4.37641423707828,-3.72159672174885
3.99245436722413,-5.43448898809966
3.3288645579014,-10.3651836728824
-0.410788214066997,-180.362618738364
-0.463128305273131,-184.11467685514
1.51131571410224,-54.2271899043322
3.20751128508709,-11.6945609554954
1.53478233260103,-53.1510188080893
2.29427750734612,-27.4735424020331
2.34436599514447,-26.2636723308619
-1.48548044101335,-244.632138098094
-0.0238016091752797,-151.762716765907
4.50950933410786,-3.22056203967868
3.83391394931823,-6.3293467080457
2.14778403285891,-31.3625352523212
-0.842395282350481,-209.685878674588
-1.65627909963951,-251.971876165971
-1.52126604830846,-246.251367169171
1.54436878254637,-52.7279866667792
4.29025799012743,-4.01420707583515
-1.07364354096353,-223.595487447572
-1.1185301579535,-226.094574382568
1.68942131032236,-46.7875892522255
4.0526140818838,-5.13844256793105
-1.70181828294881,-253.764337201556
-1.67025868198834,-252.500649900246
3.9861843616236,-5.44783017746128
1.23136954172514,-67.7567252330989
-0.263141011819243,-169.615115484005
3.551623551175,-8.36134889740129
0.882498973514885,-87.7886962784848
3.23191019822843,-11.3808341935941
4.82490842463449,-2.37165652931436
3.96358205494471,-5.57219642008037
2.33995431708172,-26.3717396904425
1.15065632597543,-72.0962352623993
4.73169362870976,-2.59347664411416
-1.13960117241368,-227.283860881025
1.09139779768884,-75.4288420043521
1.60748756234534,-50.0587325037363
4.17649714788422,-4.53101893029716
3.12669403664768,-12.5975374064665
2.34714546939358,-26.1871511630805
3.27876752009615,-10.8986558981581
3.17028550850227,-12.0376030804848
-0.257567680208012,-169.20772883551
1.36347326333635,-61.0899451855841
-1.95738340332173,-262.859878788241
-0.990997880231589,-218.753546547218
1.31317224609666,-63.5721471614323
1.29351592692547,-64.5846603175294
3.6826153350994,-7.39710721318604
4.53535983012989,-3.1700678218028
-0.688146434957162,-199.673026106612
-0.915647264337167,-214.238546082806
1.48444253555499,-55.4426967537173
-1.71704627061263,-254.30162534223
-1.31076934095472,-236.295965183549
1.2892338745296,-64.7539396642775
0.969205542001873,-82.5012397958033
2.06255482276902,-33.8551744776112
4.63584528071806,-2.90699905975919
1.0890670765657,-75.5814417536534
-0.56695143179968,-191.407583769715
1.869194713654,-40.1152628691214
2.88621509214863,-15.8355240977784
4.78752565942705,-2.49949850203994
1.99028425966389,-36.0033510737684
0.988982940092683,-81.3308065209126
2.47800278710201,-23.2416195058363
-1.14382143691182,-227.511533893695
0.38194696395658,-121.669434070925
1.05082665733062,-77.7551742157319
