x,y
0.6158201105427,-105.190852160476
2.91726370225661,-15.3666580798818
-0.678585465531796,-199.028146661508
-0.348136845510453,-175.872205524825
2.83547469973564,-16.6323503612448
1.56067941198125,-52.0722681045064
-0.561414365191013,-191.000943818939
2.75135572254658,-18.0241487637585
2.53396578482352,-22.0419706336275
4.47218800149858,-3.38833692628731
1.68766636354849,-46.8256187075128
-0.577926850412041,-192.168248137616
4.51417748304084,-3.24814194277026
0.640442776028067,-103.546684292071
3.608973167371,-7.88692253014536
2.78929968667217,-17.3851275187202
-1.30502072931267,-236.011346554337
4.70564944390208,-2.69561438769375
4.59685988794081,-2.99008747350853
2.0819542685058,-33.2807452218273
-1.59906330262311,-249.577202269464
2.55883164633997,-21.5556674218629
2.45566889457405,-23.7101982765214
3.68430746393278,-7.36678826451727
0.139921649824828,-139.509082237107
1.69779394450597,-46.4322289460025
3.79550605034456,-6.58272699884017
2.25913685024716,-28.3840598871369
-0.419043449452147,-180.998282873309
4.84790691803209,-2.32124892552601
-0.956814996665344,-216.694899781472
0.845479963347316,-90.1143923295844
0.512544011697173,-112.405610624165
-1.90001109521836,-260.931713892634
-1.34352339059114,-237.896491473264
-0.840654325904325,-209.545134727072
0.643095690291375,-103.359983905577
4.380727104377,-3.69816184696639
2.79445116361603,-17.2987495088795
1.05123994895257,-77.6961727027554
-0.706245347391814,-200.863728641787
-0.392069268040359,-179.044040939849
2.87211360293441,-16.0564701696676
-1.72611018735915,-254.686663710503
-1.24464486539364,-232.898969386537
0.987158204661682,-81.427206860222
-1.38069942849688,-239.723220424338
0.716587048023939,-98.4344678133424
1.57486780290492,-51.4664766869126
-1.44321327819489,-242.693723665334
3.56486824690364,-8.25885924034013
0.566321059828624,-108.645884577733
4.54328457661904,-3.15096850108449
-1.54319728864357,-247.181035539645
4.08572692540474,-4.96999851802931
3.50064646895044,-8.76902740203757
2.00146949407645,-35.7068063643551
2.58653281792067,-21.0180871988547
4.53084502066486,-3.17968467455112
2.97411051415838,-14.5985243234397
1.24021791061386,-67.3357377075299
0.173586077988148,-136.966376364004
0.691094513051212,-100.156690966764
-1.10604122676887,-225.41038062175
2.5555552188307,-21.6030021115589
-1.86230973550119,-259.661357642515
0.913391682086512,-85.8492003172057
3.18378572491929,-11.9209091194065
2.51507923030294,-22.4481190759538
4.26892155874521,-4.13632106808514
-0.941269716713578,-215.818711947884
1.47103153518401,-56.0479592562639
0.105524342972785,-142.085652394723
0.205964502645656,-134.622771643455
4.7415352195967,-2.57951474801092
-0.405916284536943,-180.046304801118
-0.999125385424122,-219.277753098273
1.67271448113024,-47.4305262864335
1.38753779232502,-59.9488234749005
4.92011381243356,-2.17210727086898
0.0624036479275674,-145.336366796536
-1.57408488611691,-248.515582427432
0.495556362206116,-113.578135441784
-0.0564836959820241,-154.248127464062
1.68733624788001,-46.8261713841208
4.86634541861713,-2.26790746676071
2.5915686301887,-20.9047066192306
-0.332768221152946,-174.724093047367
-0.176678307587281,-163.195675096325
3.50649365666322,-8.70675745436639
1.37153034587391,-60.7176000861937
2.99729951657355,-14.2401587792811
0.892767908284441,-87.1517289476129
-1.05952350283042,-222.76810184421
1.18103334330954,-70.475911328603
4.13211269956082,-4.77572815473229
2.85253370576538,-16.3818946682818
4.02287855953909,-5.280914276327
-1.73323728144169,-254.969625198004
-1.32400983176194,-236.940455424985
3.45185880782083,-9.24597427417107
0.574998919153586,-108.009536575438
3.35240193805657,-10.1561069807805
2.66652391827665,-19.4985281695509
-1.80096829938702,-257.476603125987
1.32629658165388,-62.9505517204738
1.6413724294398,-48.7013242756873
1.784544426715,-43.1261640510298
1.50049132551067,-54.7270222004731
0.962941478705034,-82.8970496207677
2.1451832302846,-31.4748393915301
3.09383925143629,-13.0393474352704
-1.92685698578134,-261.859653163863
-0.46282515488565,-184.095691828334
2.6583872535266,-19.6801346164852
2.62598441587761,-20.2404773393096
-1.88462943234481,-260.4508190256
1.93894486967474,-37.7610056930355
0.248293569078669,-131.511339607016
0.37837406178005,-121.946492513119
-0.527812394779176,-188.688196531927
1.28633092390373,-64.9253848773179
4.39336295844987,-3.65976583856291
0.458699037786573,-116.214160805688
0.632518153404817,-104.05734003679
0.634837568504736,-103.910108364949
4.72511230572127,-2.64947173356086
-1.32181712170132,-236.824393370117
1.95896179671399,-37.0552163679761
3.06248816731386,-13.3951673082232
-0.104751583188772,-157.822585331859
-0.762287999037653,-204.579397191807
-1.75950074475259,-255.969148082834
0.481250673532486,-114.558506951977
1.42836198746227,-57.9863687648496
1.67809713259339,-47.2461771794423
-1.27912662108429,-234.74867480445
3.95643666293472,-5.63873184276921
1.99992686323822,-35.7472946512498
1.76637559360825,-43.8432853559138
-0.630795068340376,-195.826584512899
-0.813415462616831,-207.813084647901
-1.91916750464588,-261.58140231872
4.3224698624108,-3.95806285304347
0.971106657059863,-82.3818991235541
3.7145809456706,-7.12140273264142
4.2680124824401,-4.18640184585155
