x,y,cls
0.472318691201508,-0.573541808407754,2
-0.355257323011756,0.323053037747741,2
-0.825686997268349,-0.358919469173998,2
-0.800978446379304,-0.832547935657203,2
-0.144052288960665,0.748269742820412,1
0.010801141615957,0.3612673538737,1
0.981416105758399,0.258465884253383,1
-0.948511723428965,0.245719262398779,2
0.906314897350967,-0.948117535095662,2
-0.815481450874358,0.527387318667024,2
-0.474803519435227,-0.220546039752662,2
0.568684824276716,0.584669547155499,1
-0.46777825942263,0.226355723571032,2
0.179681576788425,0.226605451200157,1
0.562750157900155,0.56130363792181,1
-0.78832979220897,-0.504014793783426,2
0.0189852071925998,0.564825681503862,1
0.519820411223918,0.511962611228228,1
-0.284032458905131,0.944627502001822,1
-0.491580087691545,-0.206820275168866,2
0.835938237141818,-0.551043312996626,1
0.676835122518241,0.500932504888624,1
0.312855516560376,0.803654593415558,1
0.584609924815595,0.21165172662586,1
-0.837703282944858,0.0365414288826287,2
0.20037327054888,0.145502713974565,1
0.528289747890085,0.628666153177619,1
-0.239261949900538,-0.254546334035695,2
0.667190726380795,0.193104815669358,1
0.24467912549153,0.27555183134973,1
0.667374111246318,-0.0828656610101461,1
0.00729910051450133,-0.278160895220935,2
0.553649660199881,0.428163287229836,1
-0.287931975442916,-0.189410279039294,2
0.778507359791547,0.172860093880445,1
0.00612667296081781,-0.794164736755192,2
0.969694981817156,0.318013322073966,1
-0.458237075712532,0.0128427590243518,2
0.702966085635126,0.15573253063485,1
0.0734227471984923,-0.0230699595995247,1
0.0755522237159312,0.300707526039332,1
0.380073140840977,0.853381277061999,1
-0.340887470170856,0.0349211497232318,2
0.260808447841555,0.394481419585645,1
-0.330314598977566,-0.0790146663784981,2
-0.910847681108862,-0.40354546206072,2
-0.594944815151393,-0.580059729050845,2
0.28483230387792,-0.324304031673819,2
-0.288666427601129,-0.372240756638348,2
-0.383722152095288,0.168919236864895,2
-0.589982283301651,0.474113655276597,2
0.36699944967404,-0.509499911684543,2
-0.587345594540238,-0.481060138903558,2
0.296688007190824,-0.581347016151994,2
0.7974056256935,-0.945782550610602,2
0.353057434316725,0.300061996560544,1
-0.796670268755406,0.807489546015859,1
-0.538920011371374,-0.710767386481166,2
0.186929981224239,0.550138683058321,1
0.750453149434179,0.170595474541187,1
0.576476295478642,0.932670013047755,1
-0.389052344951779,-0.440908192191273,2
-0.967889241874218,0.624191427603364,2
-0.123483078088611,-0.152931063435972,2
-0.686731336638331,-0.223033521790057,2
0.351471084170043,0.768789720255882,1
0.628805771935731,-0.14223564369604,1
0.465214423369616,0.946905749384314,1
-0.523931270930916,-0.0889659859240055,2
0.454771098215133,0.795873756986111,1
0.843896104954183,0.625617341138422,1
0.718448574654758,0.878852947615087,1
0.314782953355461,0.0714942077174783,1
0.847023888491094,0.698005084879696,1
0.804451902396977,0.308422606438398,1
0.316271786112338,0.692241521552205,1
0.335035969968885,0.289712581783533,1
0.146075135562569,-0.525193957611918,2
0.678936565760523,0.780817271675915,1
-0.0269083948805928,-0.350413834210485,2
-0.121726470068097,-0.914969979785383,2
0.46643467573449,0.213748537003994,1
0.764019676018506,-0.966178564354777,2
0.75008086534217,0.50808796659112,1
-0.0925083421170712,0.592984800692648,1
0.402538694441319,-0.143560787197202,1
0.356034983415157,0.595650759991258,1
0.18848763871938,0.713025854900479,1
0.780100327916443,0.0813690586946905,1
-0.965451845899224,-0.132383371703327,2
0.882260598707944,0.253591373562813,1
-0.365424530114979,0.652753613423556,1
0.47726807417348,0.975780630484223,1
0.975347580388188,0.179285068530589,1
-0.226253352593631,-0.335927694570273,2
0.855674903374165,-0.0837377612479031,1
-0.809795327484608,0.473333007656038,2
0.786149469669908,-0.495255359914154,1
-0.558941767551005,-0.786421222612262,2
-0.0302531863562763,-0.638159579597414,2
0.0856368904933333,-0.283679348882288,2
0.715740765910596,-0.733482848387212,2
-0.791017959360033,0.259852835442871,2
-0.158533894922584,0.168807181995362,1
-0.275405401363969,0.39794019702822,1
0.86102989455685,-0.0392858483828604,1
0.242780856322497,-0.850433669053018,2
-0.696933862753212,0.256203596945852,2
-0.939453391358256,-0.417631953489035,2
0.148292550817132,-0.0956140239723027,1
-0.593531511723995,-0.0729243443347514,2
-0.698798203840852,-0.0290666827932,2
0.611566069535911,0.0119854058139026,1
0.066951297223568,0.065094034653157,1
-0.146502925083041,0.971714812796563,1
-0.765444375108927,0.957443573512137,1
-0.39048762479797,-0.157561311963946,2
-0.170267425943166,-0.593319027218968,2
-0.912496734876186,-0.37474304670468,2
-0.992163828574121,-0.0565379709005356,2
0.698807464446872,-0.202094118576497,1
0.271954361349344,-0.157073582522571,1
-0.982610214967281,0.0729723121039569,2
0.194345150608569,-0.0571582028642297,1
-0.354763349983841,-0.375862404704094,2
-0.0882915733382106,0.168916895985603,1
-0.947831614408642,0.0537490588612854,2
0.275403075385839,0.0411885567009449,1
0.671518915798515,-0.598412953782827,1
-0.670586227905005,0.0261304429732263,2
-0.267504014074802,-0.735725518781692,2
0.640450004022568,0.255426276940852,1
0.0447908514179289,-0.066525140311569,2
-0.688152628019452,0.420378604438156,2
0.730401908513159,-0.270767070353031,1
0.990156622137874,-0.0678339684382081,1
0.656916100531816,-0.297666790429503,1
-0.839687940198928,-0.613613434135914,2
0.975046769715846,-0.53494285652414,1
0.121645916253328,-0.180654322262853,2
-0.786219859030098,-0.949119670316577,2
0.813929217867553,0.942136849276721,1
0.0920865889638662,-0.525852822232991,2
-0.267007222399116,0.546111396979541,1
0.381692912429571,0.374354044441134,1
0.332588750869036,-0.707996167242527,2
-0.0167014775797725,0.0239500519819558,1
-0.362395104952157,-0.435699928086251,2
0.549919463694096,-0.68932554172352,2
0.586379328276962,-0.360685626510531,1
-0.515709083992988,-0.557639662642032,2
-0.706031737383455,0.150270774494857,2
0.849259099457413,-0.493993927724659,1
0.0367116401903331,-0.623419953975827,2
0.992711830418557,0.744587421882898,1
-0.483256373554468,0.280040344689041,2
0.403431221842766,-0.934540454763919,2
-0.519566189032048,0.661067158449441,1
-0.734045452903956,-0.248097058385611,2
0.22157328762114,-0.0955939176492393,1
0.761045554187149,-0.831315603107214,2
-0.199998469557613,0.395072946324944,1
-0.700180805753917,0.383773482870311,2
0.737472468987107,0.713064050301909,1
-0.264820024836808,0.970156495459378,1
-0.237849923316389,0.690437725745142,1
0.593194279819727,0.0139094046317041,1
0.782760964240879,0.739750227425247,1
-0.0602874481119215,0.689250633120537,1
-0.143690065015107,0.0588708184659481,2
0.394643386825919,0.869667559396476,1
0.725851374212652,0.982528456952423,1
-0.60900476295501,0.503220550250262,2
-0.700466011185199,0.592172540258616,2
0.629954884760082,-0.0295797819271684,1
0.926780262961984,0.511103641241789,1
-0.899316485505551,0.506351232063025,2
-0.961233998183161,0.28963960846886,2
0.251042037736624,0.221974606625736,1
0.128401377238333,0.782565001863986,1
0.441196367144585,-0.162951471284032,1
-0.390030364040285,0.325862062629312,2
0.933696708641946,-0.930567962583154,1
0.509336021728814,0.158559112809598,1
-0.513782596215606,0.732102355454117,1
0.408079043962061,0.868730798363686,1
-0.573457048740238,-0.791855686344206,2
-0.0550065850839019,-0.222838626243174,2
0.956544623710215,0.849041333422065,1
0.498278334271163,-0.172627551481128,1
-0.284669703803957,0.686903270427138,1
0.910018885042518,-0.24895096803084,1
0.307353066746145,0.539588825777173,1
-0.307275221217424,-0.351706813555211,2
-0.633464668877423,0.00963481049984694,2
-0.176152283325791,0.736727174837142,1
-0.953488929662853,0.878750657197088,2
0.331194438040257,-0.939280825201422,2
-0.739359419327229,-0.980273315217346,2
-0.902537827380002,-0.352331542875618,2
-0.22304050065577,-0.821698613930494,2
-0.958421995863318,-0.134276758879423,2
0.804109765216708,0.0380288762971759,1
-0.706715440843254,-0.700536901596934,2
-0.814461657311767,0.370332506019622,2
-0.696711875032634,0.575235972180963,2
0.112813564483076,-0.608563540969044,2
-0.806028217077255,0.0559780355542898,2
-0.18369437335059,-0.589356104843318,2
-0.114580261986703,-0.871992649044842,2
-0.690593865700066,0.992848366498947,1
0.790485278237611,-0.968197150621563,2
-0.508912294637412,0.244269926100969,2
0.0777934063225985,0.168011744040996,1
0.566531866788864,-0.639377499930561,2
0.973959094844759,-0.00120211392641068,1
-0.129728587344289,-0.619855060707778,2
-0.956627137959003,-0.974709068890661,2
0.697791374288499,-0.0163821130990982,1
-0.556288729421794,0.1250010272488,2
0.547967509366572,0.281459784135222,1
0.918114194180816,0.726059390697628,1
0.96086270455271,-0.793216853402555,1
-0.729624716099352,-0.361886818427593,2
-0.376369352452457,0.693102469667792,1
0.0753342625685036,-0.186677718535066,2
-0.706422835122794,-0.646127772983164,2
-0.780573288910091,0.61195200914517,2
