x,y,cls
-0.100880246940999,0.650025949005913,1
0.0232903779163093,0.792264805887287,1
0.00597055648987624,0.329589623663657,1
0.152080847551443,0.584257362202902,1
0.156647553176897,0.625922022366316,1
0.397830152687832,0.554520350231534,1
0.100259136017604,0.1154631041669,1
0.151727035665791,0.138682956602379,1
-0.0695501094259936,-0.0231571330780896,1
-0.0292847913205399,0.513185901182782,1
0.158202934303835,0.330508514567118,1
-0.000603785573371443,0.681285145573954,1
-0.0666341986248634,0.462193150813122,1
0.0266587657989534,0.647387890391492,1
0.37050254945028,0.430173183046445,1
-0.0465091154308916,0.663615005043635,1
-0.145778065655265,0.312679983364346,1
-0.0296010457089189,0.421158745421323,1
0.0427699806789299,0.348784708097854,1
-0.0172265575997639,0.499540250743457,1
0.233716019564919,0.674484659190866,1
-0.185721287564295,0.512081669496563,1
-0.0515785836010249,0.477534859125747,1
0.294477493791046,0.550764964687848,1
-0.0985471459023688,0.68887652396195,1
0.270374466962886,0.537635140514,1
-0.0292855069682942,0.161814983965193,1
-0.0497449652586382,0.405317291105274,1
0.246212772912389,0.660051806356999,1
0.123291494747855,-0.0870636100260165,1
0.304039232695907,0.733449170208713,1
0.0297718775292818,0.565089900234733,1
0.226951864367652,0.443677762010108,1
0.110410347768681,0.760085846344717,1
0.291403974222965,0.691045439462379,1
0.279619576809487,0.387992182840489,1
0.177759112326222,0.208496473776618,1
-0.0287644004195148,0.752416853834097,1
0.166990106576617,0.7719172947844,1
0.0760664261523961,0.454363219202144,1
-0.0656501035270675,0.255138281366775,1
0.0672134626313566,0.6634412390066,1
0.359419514413577,0.612917563623488,1
-0.0713192426144572,0.531591283599016,1
0.0678063997671399,0.756310098417034,1
-0.102955848316257,0.38092138087342,1
0.354618392789086,0.376583772520918,1
0.155981099167663,0.332003851982989,1
0.158173795013096,0.471334611932733,1
-0.404469943706865,0.458088747230174,1
0.173190586780141,0.454413328435176,1
0.073712445953765,0.524949430826862,1
-0.0827520752662717,1.07346761351615,1
0.12031973517535,0.449675074535646,1
0.161384077665829,0.513439461920173,1
-0.0983073968834986,0.381532515138581,1
0.0516086485130135,0.0634595303553281,1
0.0732065895048595,0.368651925657299,1
-0.0502656122397477,0.772471757254786,1
0.389133857568489,0.546268250450623,1
0.073648719892197,0.698956733087557,1
-0.367762304530034,0.9687177589657,1
-0.0446680984755482,0.356559207767696,1
0.220617503411668,0.714308897503323,1
0.203298287316551,0.477424289662859,1
0.0024860714937576,0.542165151856739,1
-0.128278175101618,0.710260441536514,1
0.264516589141104,0.727172321666148,1
0.372305913796836,0.574620298254459,1
0.275184802417777,0.0483749182849642,1
0.0568664502539688,0.369792742332689,1
-0.0394583077125092,0.0432680223845214,1
-0.0265469800488964,0.507518817362397,1
0.104038511484196,0.399759830828162,1
0.101476461210422,0.578458518745199,1
0.18723102432472,0.343273425475463,1
0.257336858556648,0.656203239208762,1
-0.00877455611575502,0.585688843680832,1
-0.0496578202169079,0.819695609106864,1
0.0918515939161441,0.738801927827353,1
0.569488748394486,0.430101725946347,1
0.299193437255802,0.553105156148029,1
0.393890952233748,0.415830824817302,1
0.137285688799762,0.564163078132322,1
0.00618405057644507,0.59196875991073,1
-0.0460791663096309,0.450997676792745,1
-0.13479923098757,0.784613957695196,1
0.00485632801434935,0.337715444791278,1
-0.115407889175667,0.684806563319135,1
-0.00413272075685314,0.448129297062144,1
0.229981083340876,0.563977844334138,1
0.291435063765186,0.572883640823203,1
-0.27097135681654,0.750948260222428,1
0.013365091882626,0.131763129193739,1
0.431529003548508,0.493594607883689,1
0.0657391644835058,0.77864085322232,1
0.205082108403403,0.705311526420875,1
0.312672727039258,0.295828370197418,1
0.23628158288223,0.428756106646268,1
0.0918239280208236,0.480518360024734,1
0.0156065156761602,0.540051590654123,1
0.219266542181225,0.717298611962928,1
0.181309901634084,0.767734167225919,1
-0.34155314090801,0.403386656854881,1
0.429502258480593,0.672507607358612,1
-0.161444699041252,0.453262790829917,1
0.0455061310639363,0.250542687209463,1
0.097767565924466,0.91115351578612,1
0.19066178120043,0.542454881078396,1
0.0421632639494885,0.0576402217032098,1
-0.128954719249083,0.138926842711901,1
0.223646218165969,0.547861642063979,1
-0.136784391830682,0.504304976818542,1
-0.0487309887631011,0.666598530136622,1
-0.047748163703732,0.550808211501391,1
